symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
FB,2017-03-03 00:00:00+00:00,137.17,137.33,136.08,136.63,11160563,137.17,0.0,137.33,136.08,136.63,1.0,11160563
FB,2017-03-06 00:00:00+00:00,137.42,137.83,136.51,136.88,12748179,137.42,0.0,137.83,136.51,136.88,1.0,12748179
FB,2017-03-07 00:00:00+00:00,137.3,138.37,136.99,137.03,13527132,137.3,0.0,138.37,136.99,137.03,1.0,13527132
FB,2017-03-08 00:00:00+00:00,137.72,137.99,137.05,137.15,10184514,137.72,0.0,137.99,137.05,137.15,1.0,10184514
FB,2017-03-09 00:00:00+00:00,138.24,138.57,137.4,137.72,15535259,138.24,0.0,138.57,137.4,137.72,1.0,15535259
FB,2017-03-10 00:00:00+00:00,138.79,139.49,138.22,138.91,16314113,138.79,0.0,139.49,138.22,138.91,1.0,16314113
FB,2017-03-13 00:00:00+00:00,139.6,139.68,138.67,138.71,10955450,139.6,0.0,139.68,138.67,138.71,1.0,10955450
FB,2017-03-14 00:00:00+00:00,139.32,139.46,138.52,139.46,12944018,139.32,0.0,139.46,138.52,139.46,1.0,12944018
FB,2017-03-15 00:00:00+00:00,139.72,140.1,138.49,139.29,19344826,139.72,0.0,140.1,138.49,139.29,1.0,19344826
FB,2017-03-16 00:00:00+00:00,139.99,140.25,139.73,140.2,13612942,139.99,0.0,140.25,139.73,140.2,1.0,13612942
FB,2017-03-17 00:00:00+00:00,139.84,140.34,139.7,140.34,20592818,139.84,0.0,140.34,139.7,140.34,1.0,20592818
FB,2017-03-20 00:00:00+00:00,139.94,140.19,139.25,139.71,12099471,139.94,0.0,140.19,139.25,139.71,1.0,12099471
FB,2017-03-21 00:00:00+00:00,138.51,142.31,138.4,141.15,29894784,138.51,0.0,142.31,138.4,141.15,1.0,29894784
FB,2017-03-22 00:00:00+00:00,139.59,139.79,137.6,137.93,17055449,139.59,0.0,139.79,137.6,137.93,1.0,17055449
FB,2017-03-23 00:00:00+00:00,139.53,140.39,139.09,139.48,13022801,139.53,0.0,140.39,139.09,139.48,1.0,13022801
FB,2017-03-24 00:00:00+00:00,140.34,141.02,139.76,140.08,16664683,140.34,0.0,141.02,139.76,140.08,1.0,16664683
FB,2017-03-27 00:00:00+00:00,140.32,140.65,138.77,139.05,12800544,140.32,0.0,140.65,138.77,139.05,1.0,12800544
FB,2017-03-28 00:00:00+00:00,141.76,141.95,140.01,140.36,14679436,141.76,0.0,141.95,140.01,140.36,1.0,14679436
FB,2017-03-29 00:00:00+00:00,142.65,142.86,141.43,141.99,16527574,142.65,0.0,142.86,141.43,141.99,1.0,16527574
FB,2017-03-30 00:00:00+00:00,142.41,142.95,141.85,142.4,12403997,142.41,0.0,142.95,141.85,142.4,1.0,12403997
FB,2017-03-31 00:00:00+00:00,142.05,142.63,141.89,142.31,11478265,142.05,0.0,142.63,141.89,142.31,1.0,11478265
FB,2017-04-03 00:00:00+00:00,142.28,142.47,140.82,141.93,13563960,142.28,0.0,142.47,140.82,141.93,1.0,13563960
FB,2017-04-04 00:00:00+00:00,141.73,142.09,141.27,141.86,12948599,141.73,0.0,142.09,141.27,141.86,1.0,12948599
FB,2017-04-05 00:00:00+00:00,141.85,143.44,141.29,142.26,17158059,141.85,0.0,143.44,141.29,142.26,1.0,17158059
FB,2017-04-06 00:00:00+00:00,141.17,142.22,140.91,142.11,15103426,141.17,0.0,142.22,140.91,142.11,1.0,15103426
FB,2017-04-07 00:00:00+00:00,140.78,141.55,140.24,141.2,11811439,140.78,0.0,141.55,140.24,141.2,1.0,11811439
FB,2017-04-10 00:00:00+00:00,141.04,141.43,140.63,141.0,9039366,141.04,0.0,141.43,140.63,141.0,1.0,9039366
FB,2017-04-11 00:00:00+00:00,139.92,141.03,138.81,140.8,16638087,139.92,0.0,141.03,138.81,140.8,1.0,16638087
FB,2017-04-12 00:00:00+00:00,139.58,140.4,139.44,139.72,11612456,139.58,0.0,140.4,139.44,139.72,1.0,11612456
FB,2017-04-13 00:00:00+00:00,139.39,140.58,139.33,139.62,10965614,139.39,0.0,140.58,139.33,139.62,1.0,10965614
FB,2017-04-17 00:00:00+00:00,141.42,141.55,139.75,139.76,11519663,141.42,0.0,141.55,139.75,139.76,1.0,11519663
FB,2017-04-18 00:00:00+00:00,140.96,141.91,140.61,141.27,14807472,140.96,0.0,141.91,140.61,141.27,1.0,14807472
FB,2017-04-19 00:00:00+00:00,142.27,143.04,141.27,141.35,15563945,142.27,0.0,143.04,141.27,141.35,1.0,15563945
FB,2017-04-20 00:00:00+00:00,143.8,144.25,142.69,142.95,15968164,143.8,0.0,144.25,142.69,142.95,1.0,15968164
FB,2017-04-21 00:00:00+00:00,143.68,144.17,142.27,143.9,12382002,143.68,0.0,144.17,142.27,143.9,1.0,12382002
FB,2017-04-24 00:00:00+00:00,145.47,145.67,144.34,144.96,14397448,145.47,0.0,145.67,144.34,144.96,1.0,14397448
FB,2017-04-25 00:00:00+00:00,146.49,147.15,145.79,145.79,17684833,146.49,0.0,147.15,145.79,145.79,1.0,17684833
FB,2017-04-26 00:00:00+00:00,146.56,147.59,146.09,147.09,11324335,146.56,0.0,147.59,146.09,147.09,1.0,11324335
FB,2017-04-27 00:00:00+00:00,147.7,147.75,146.14,146.67,10561420,147.7,0.0,147.75,146.14,146.67,1.0,10561420
FB,2017-04-28 00:00:00+00:00,150.25,151.53,149.07,149.5,30280373,150.25,0.0,151.53,149.07,149.5,1.0,30280373
FB,2017-05-01 00:00:00+00:00,152.46,152.57,151.42,151.74,24669159,152.46,0.0,152.57,151.42,151.74,1.0,24669159
FB,2017-05-02 00:00:00+00:00,152.78,153.44,151.66,153.34,21255365,152.78,0.0,153.44,151.66,153.34,1.0,21255365
FB,2017-05-03 00:00:00+00:00,151.8,153.6,151.34,153.6,21755088,151.8,0.0,153.6,151.34,153.6,1.0,21755088
FB,2017-05-04 00:00:00+00:00,150.85,151.52,148.72,150.17,36060301,150.85,0.0,151.52,148.72,150.17,1.0,36060301
FB,2017-05-05 00:00:00+00:00,150.24,151.63,149.79,151.45,17051519,150.24,0.0,151.63,149.79,151.45,1.0,17051519
FB,2017-05-08 00:00:00+00:00,151.06,151.08,149.74,150.71,15662472,151.06,0.0,151.08,149.74,150.71,1.0,15662472
FB,2017-05-09 00:00:00+00:00,150.48,152.59,150.21,151.49,17325999,150.48,0.0,152.59,150.21,151.49,1.0,17325999
FB,2017-05-10 00:00:00+00:00,150.29,150.52,148.86,150.23,11653395,150.29,0.0,150.52,148.86,150.23,1.0,11653395
FB,2017-05-11 00:00:00+00:00,150.04,150.65,149.41,150.31,11623865,150.04,0.0,150.65,149.41,150.31,1.0,11623865
FB,2017-05-12 00:00:00+00:00,150.33,150.46,149.63,150.4,9497040,150.33,0.0,150.46,149.63,150.4,1.0,9497040
FB,2017-05-15 00:00:00+00:00,150.19,151.48,149.77,150.17,14909882,150.19,0.0,151.48,149.77,150.17,1.0,14909882
FB,2017-05-16 00:00:00+00:00,149.78,150.21,149.03,150.11,14420715,149.78,0.0,150.21,149.03,150.11,1.0,14420715
FB,2017-05-17 00:00:00+00:00,144.85,148.67,144.42,148.0,27908167,144.85,0.0,148.67,144.42,148.0,1.0,27908167
FB,2017-05-18 00:00:00+00:00,147.66,148.15,144.51,144.72,21784326,147.66,0.0,148.15,144.51,144.72,1.0,21784326
FB,2017-05-19 00:00:00+00:00,148.06,149.39,147.96,148.45,16101229,148.06,0.0,149.39,147.96,148.45,1.0,16101229
FB,2017-05-22 00:00:00+00:00,148.24,148.59,147.69,148.08,12379481,148.24,0.0,148.59,147.69,148.08,1.0,12379481
FB,2017-05-23 00:00:00+00:00,148.07,148.81,147.25,148.52,12665886,148.07,0.0,148.81,147.25,148.52,1.0,12665886
FB,2017-05-24 00:00:00+00:00,150.04,150.23,148.42,148.51,17769670,150.04,0.0,150.23,148.42,148.51,1.0,17769670
FB,2017-05-25 00:00:00+00:00,151.96,152.59,149.95,150.3,19780399,151.96,0.0,152.59,149.95,150.3,1.0,19780399
FB,2017-05-26 00:00:00+00:00,152.13,152.25,151.15,152.23,14907827,152.13,0.0,152.25,151.15,152.23,1.0,14907827
FB,2017-05-30 00:00:00+00:00,152.38,152.9,151.64,151.97,13145329,152.38,0.0,152.9,151.64,151.97,1.0,13145329
FB,2017-05-31 00:00:00+00:00,151.46,153.35,151.09,152.7,17709427,151.46,0.0,153.35,151.09,152.7,1.0,17709427
FB,2017-06-01 00:00:00+00:00,151.53,152.29,150.3,151.75,14459173,151.53,0.0,152.29,150.3,151.75,1.0,14459173
FB,2017-06-02 00:00:00+00:00,153.61,153.63,151.3,151.85,16787255,153.61,0.0,153.63,151.3,151.85,1.0,16787255
FB,2017-06-05 00:00:00+00:00,153.63,154.71,153.41,153.64,12279871,153.63,0.0,154.71,153.41,153.64,1.0,12279871
FB,2017-06-06 00:00:00+00:00,152.81,154.52,152.48,153.41,13291727,152.81,0.0,154.52,152.48,153.41,1.0,13291727
FB,2017-06-07 00:00:00+00:00,153.12,153.75,152.34,153.27,11822136,153.12,0.0,153.75,152.34,153.27,1.0,11822136
FB,2017-06-08 00:00:00+00:00,154.71,154.73,153.1,154.08,17539521,154.71,0.0,154.73,153.1,154.08,1.0,17539521
FB,2017-06-09 00:00:00+00:00,149.6,155.59,146.61,154.77,35256368,149.6,0.0,155.59,146.61,154.77,1.0,35256368
FB,2017-06-12 00:00:00+00:00,148.44,149.2,144.56,148.17,33238543,148.44,0.0,149.2,144.56,148.17,1.0,33238543
FB,2017-06-13 00:00:00+00:00,150.68,151.18,148.9,150.15,20316202,150.68,0.0,151.18,148.9,150.15,1.0,20316202
FB,2017-06-14 00:00:00+00:00,150.25,152.4,149.05,151.26,20552981,150.25,0.0,152.4,149.05,151.26,1.0,20552981
FB,2017-06-15 00:00:00+00:00,149.8,150.04,146.37,147.67,18877305,149.8,0.0,150.04,146.37,147.67,1.0,18877305
FB,2017-06-16 00:00:00+00:00,150.64,150.83,148.6,149.59,22169800,150.64,0.0,150.83,148.6,149.59,1.0,22169800
FB,2017-06-19 00:00:00+00:00,152.87,153.57,151.71,151.71,18678807,152.87,0.0,153.57,151.71,151.71,1.0,18678807
FB,2017-06-20 00:00:00+00:00,152.25,153.84,152.21,152.88,14557895,152.25,0.0,153.84,152.21,152.88,1.0,14557895
FB,2017-06-21 00:00:00+00:00,153.91,154.08,151.88,152.36,14760242,153.91,0.0,154.08,151.88,152.36,1.0,14760242
FB,2017-06-22 00:00:00+00:00,153.4,154.55,152.91,153.01,12783958,153.4,0.0,154.55,152.91,153.01,1.0,12783958
FB,2017-06-23 00:00:00+00:00,155.07,155.2,152.65,152.72,16192249,155.07,0.0,155.2,152.65,152.72,1.0,16192249
FB,2017-06-26 00:00:00+00:00,153.59,156.5,153.2,156.25,17934289,153.59,0.0,156.5,153.2,156.25,1.0,17934289
FB,2017-06-27 00:00:00+00:00,150.58,153.31,150.39,152.84,19274022,150.58,0.0,153.31,150.39,152.84,1.0,19274022
FB,2017-06-28 00:00:00+00:00,153.24,153.47,149.86,150.92,16621566,153.24,0.0,153.47,149.86,150.92,1.0,16621566
FB,2017-06-29 00:00:00+00:00,151.04,152.5,148.92,152.28,23771610,151.04,0.0,152.5,148.92,152.28,1.0,23771610
FB,2017-06-30 00:00:00+00:00,150.98,151.92,150.06,151.9,14540013,150.98,0.0,151.92,150.06,151.9,1.0,14540013
FB,2017-07-03 00:00:00+00:00,148.43,152.15,147.8,151.72,13860113,148.43,0.0,152.15,147.8,151.72,1.0,13860113
FB,2017-07-05 00:00:00+00:00,150.34,150.85,148.13,149.0,14037692,150.34,0.0,150.85,148.13,149.0,1.0,14037692
FB,2017-07-06 00:00:00+00:00,148.82,150.04,148.0,149.03,14788811,148.82,0.0,150.04,148.0,149.03,1.0,14788811
FB,2017-07-07 00:00:00+00:00,151.44,151.99,149.19,149.25,13229352,151.44,0.0,151.99,149.19,149.25,1.0,13229352
FB,2017-07-10 00:00:00+00:00,153.5,153.98,151.51,151.69,13296447,153.5,0.0,153.98,151.51,151.69,1.0,13296447
FB,2017-07-11 00:00:00+00:00,155.27,155.42,152.91,153.37,13208251,155.27,0.0,155.42,152.91,153.37,1.0,13208251
FB,2017-07-12 00:00:00+00:00,158.9,159.16,156.2,156.49,22483868,158.9,0.0,159.16,156.2,156.49,1.0,22483868
FB,2017-07-13 00:00:00+00:00,159.26,159.78,158.4227,158.74,13839891,159.26,0.0,159.78,158.4227,158.74,1.0,13839891
FB,2017-07-14 00:00:00+00:00,159.97,160.32,159.33,160.13,16172560,159.97,0.0,160.32,159.33,160.13,1.0,16172560
FB,2017-07-17 00:00:00+00:00,159.73,160.78,158.81,160.25,12567935,159.73,0.0,160.78,158.81,160.25,1.0,12567935
FB,2017-07-18 00:00:00+00:00,162.86,163.73,159.42,159.66,23621711,162.86,0.0,163.73,159.42,159.66,1.0,23621711
FB,2017-07-19 00:00:00+00:00,164.14,165.7,163.17,163.59,25915988,164.14,0.0,165.7,163.17,163.59,1.0,25915988
FB,2017-07-20 00:00:00+00:00,164.53,165.0,162.81,164.8,18293111,164.53,0.0,165.0,162.81,164.8,1.0,18293111
FB,2017-07-21 00:00:00+00:00,164.43,165.05,163.75,164.16,14494667,164.43,0.0,165.05,163.75,164.16,1.0,14494667
FB,2017-07-24 00:00:00+00:00,166.0,166.17,164.31,164.64,16595460,166.0,0.0,166.17,164.31,164.64,1.0,16595460
FB,2017-07-25 00:00:00+00:00,165.28,165.54,163.86,165.01,15164613,165.28,0.0,165.54,163.86,165.01,1.0,15164613
FB,2017-07-26 00:00:00+00:00,165.61,166.01,164.1,166.01,24081060,165.61,0.0,166.01,164.1,166.01,1.0,24081060
FB,2017-07-27 00:00:00+00:00,170.44,175.49,167.5,174.7,68065163,170.44,0.0,175.49,167.5,174.7,1.0,68065163
FB,2017-07-28 00:00:00+00:00,172.45,173.43,169.05,169.07,24036502,172.45,0.0,173.43,169.05,169.07,1.0,24036502
FB,2017-07-31 00:00:00+00:00,169.25,172.72,168.55,172.0,25157896,169.25,0.0,172.72,168.55,172.0,1.0,25157896
FB,2017-08-01 00:00:00+00:00,169.86,170.47,169.05,169.82,14051379,169.86,0.0,170.47,169.05,169.82,1.0,14051379
FB,2017-08-02 00:00:00+00:00,169.3,170.55,166.91,170.3,17061845,169.3,0.0,170.55,166.91,170.3,1.0,17061845
FB,2017-08-03 00:00:00+00:00,168.59,169.7,168.25,169.3,10316246,168.59,0.0,169.7,168.25,169.3,1.0,10316246
FB,2017-08-04 00:00:00+00:00,169.62,170.06,168.69,168.97,10360774,169.62,0.0,170.06,168.69,168.97,1.0,10360774
FB,2017-08-07 00:00:00+00:00,171.98,172.06,169.66,169.95,12504157,171.98,0.0,172.06,169.66,169.95,1.0,12504157
FB,2017-08-08 00:00:00+00:00,171.23,173.05,170.62,171.88,13813683,171.23,0.0,173.05,170.62,171.88,1.0,13813683
FB,2017-08-09 00:00:00+00:00,171.18,171.45,169.56,169.98,10597084,171.18,0.0,171.45,169.56,169.98,1.0,10597084
FB,2017-08-10 00:00:00+00:00,167.4,170.59,166.85,170.06,20353485,167.4,0.0,170.59,166.85,170.06,1.0,20353485
FB,2017-08-11 00:00:00+00:00,168.08,168.82,166.85,167.95,13664032,168.08,0.0,168.82,166.85,167.95,1.0,13664032
FB,2017-08-14 00:00:00+00:00,170.75,171.08,169.29,170.09,12786286,170.75,0.0,171.08,169.29,170.09,1.0,12786286
FB,2017-08-15 00:00:00+00:00,171.0,171.5,170.01,171.49,8621787,171.0,0.0,171.5,170.01,171.49,1.0,8621787
FB,2017-08-16 00:00:00+00:00,170.0,171.38,169.24,171.25,15580549,170.0,0.0,171.38,169.24,171.25,1.0,15580549
FB,2017-08-17 00:00:00+00:00,166.91,169.86,166.85,169.34,16791591,166.91,0.0,169.86,166.85,169.34,1.0,16791591
FB,2017-08-18 00:00:00+00:00,167.41,168.67,166.21,166.84,14933261,167.41,0.0,168.67,166.21,166.84,1.0,14933261
FB,2017-08-21 00:00:00+00:00,167.78,168.0,165.82,167.16,11880823,167.78,0.0,168.0,165.82,167.16,1.0,11880823
FB,2017-08-22 00:00:00+00:00,169.64,169.87,167.15,168.28,11333260,169.64,0.0,169.87,167.15,168.28,1.0,11333260
FB,2017-08-23 00:00:00+00:00,168.71,169.36,168.2,168.84,9756817,168.71,0.0,169.36,168.2,168.84,1.0,9756817
FB,2017-08-24 00:00:00+00:00,167.74,169.29,166.41,168.88,13552865,167.74,0.0,169.29,166.41,168.88,1.0,13552865
FB,2017-08-25 00:00:00+00:00,166.32,168.38,166.18,167.86,12391910,166.32,0.0,168.38,166.18,167.86,1.0,12391910
FB,2017-08-28 00:00:00+00:00,167.24,167.7,166.33,166.91,8360380,167.24,0.0,167.7,166.33,166.91,1.0,8360380
FB,2017-08-29 00:00:00+00:00,168.05,168.43,165.0,165.25,10992617,168.05,0.0,168.43,165.0,165.25,1.0,10992617
FB,2017-08-30 00:00:00+00:00,169.92,170.18,167.63,168.17,10850005,169.92,0.0,170.18,167.63,168.17,1.0,10850005
FB,2017-08-31 00:00:00+00:00,171.97,172.15,170.06,170.4,17226465,171.97,0.0,172.15,170.06,170.4,1.0,17226465
FB,2017-09-01 00:00:00+00:00,172.02,172.92,171.31,172.4,11677589,172.02,0.0,172.92,171.31,172.4,1.0,11677589
FB,2017-09-05 00:00:00+00:00,170.72,172.3875,169.55,171.27,13175866,170.72,0.0,172.3875,169.55,171.27,1.0,13175866
FB,2017-09-06 00:00:00+00:00,172.09,172.48,169.57,170.91,13659317,172.09,0.0,172.48,169.57,170.91,1.0,13659317
FB,2017-09-07 00:00:00+00:00,173.21,173.31,170.27,171.94,17922494,173.21,0.0,173.31,170.27,171.94,1.0,17922494
FB,2017-09-08 00:00:00+00:00,170.95,173.49,170.8,173.09,10936358,170.95,0.0,173.49,170.8,173.09,1.0,10936358
FB,2017-09-11 00:00:00+00:00,173.51,173.89,172.2,172.4,12208441,173.51,0.0,173.89,172.2,172.4,1.0,12208441
FB,2017-09-12 00:00:00+00:00,172.96,174.0,171.75,173.76,11051768,172.96,0.0,174.0,171.75,173.76,1.0,11051768
FB,2017-09-13 00:00:00+00:00,173.05,173.17,172.06,173.01,8908633,173.05,0.0,173.17,172.06,173.01,1.0,8908633
FB,2017-09-14 00:00:00+00:00,170.96,172.28,170.5,172.26,15496424,170.96,0.0,172.28,170.5,172.26,1.0,15496424
FB,2017-09-15 00:00:00+00:00,171.64,172.34,170.26,170.88,15468473,171.64,0.0,172.34,170.26,170.88,1.0,15468473
FB,2017-09-18 00:00:00+00:00,170.01,172.07,169.34,171.99,12785437,170.01,0.0,172.07,169.34,171.99,1.0,12785437
FB,2017-09-19 00:00:00+00:00,172.52,172.56,170.36,170.62,12911661,172.52,0.0,172.56,170.36,170.62,1.0,12911661
FB,2017-09-20 00:00:00+00:00,172.17,173.05,170.7,172.5,11899057,172.17,0.0,173.05,170.7,172.5,1.0,11899057
FB,2017-09-21 00:00:00+00:00,171.11,172.27,170.01,171.69,11054545,171.11,0.0,172.27,170.01,171.69,1.0,11054545
FB,2017-09-22 00:00:00+00:00,170.54,171.73,169.22,170.21,11835708,170.54,0.0,171.73,169.22,170.21,1.0,11835708
FB,2017-09-25 00:00:00+00:00,162.87,169.3,161.56,169.24,40538994,162.87,0.0,169.3,161.56,169.24,1.0,40538994
FB,2017-09-26 00:00:00+00:00,164.21,165.5,162.78,164.5,22866403,164.21,0.0,165.5,162.78,164.5,1.0,22866403
FB,2017-09-27 00:00:00+00:00,167.68,168.34,165.57,165.9,18963276,167.68,0.0,168.34,165.57,165.9,1.0,18963276
FB,2017-09-28 00:00:00+00:00,168.73,169.07,167.16,167.94,12084865,168.73,0.0,169.07,167.16,167.94,1.0,12084865
FB,2017-09-29 00:00:00+00:00,170.87,171.66,168.81,168.83,15114619,170.87,0.0,171.66,168.81,168.83,1.0,15114619
FB,2017-10-02 00:00:00+00:00,169.47,171.87,168.75,171.39,13104304,169.47,0.0,171.87,168.75,171.39,1.0,13104304
FB,2017-10-03 00:00:00+00:00,169.96,170.73,169.2,169.3,8054219,169.96,0.0,170.73,169.2,169.3,1.0,8054219
FB,2017-10-04 00:00:00+00:00,168.42,170.67,168.29,169.83,11829323,168.42,0.0,170.67,168.29,169.83,1.0,11829323
FB,2017-10-05 00:00:00+00:00,171.24,171.31,168.6,169.18,14013869,171.24,0.0,171.31,168.6,169.18,1.0,14013869
FB,2017-10-06 00:00:00+00:00,172.23,172.37,169.75,170.25,12670089,172.23,0.0,172.37,169.75,170.25,1.0,12670089
FB,2017-10-09 00:00:00+00:00,172.5,174.88,172.0,172.7,14472612,172.5,0.0,174.88,172.0,172.7,1.0,14472612
FB,2017-10-10 00:00:00+00:00,171.59,173.2,170.8,173.0,11231234,171.59,0.0,173.2,170.8,173.0,1.0,11231234
FB,2017-10-11 00:00:00+00:00,172.74,172.78,171.4,171.95,11023310,172.74,0.0,172.78,171.4,171.95,1.0,11023310
FB,2017-10-12 00:00:00+00:00,172.55,173.85,172.29,172.61,10312488,172.55,0.0,173.85,172.29,172.61,1.0,10312488
FB,2017-10-13 00:00:00+00:00,173.74,174.65,173.2,173.45,13305724,173.74,0.0,174.65,173.2,173.45,1.0,13305724
FB,2017-10-16 00:00:00+00:00,174.52,175.0,174.06,174.49,11225293,174.52,0.0,175.0,174.06,174.49,1.0,11225293
FB,2017-10-17 00:00:00+00:00,176.11,176.13,174.36,174.71,15381990,176.11,0.0,176.13,174.36,174.71,1.0,15381990
FB,2017-10-18 00:00:00+00:00,176.03,176.74,175.75,176.65,12655492,176.03,0.0,176.74,175.75,176.65,1.0,12655492
FB,2017-10-19 00:00:00+00:00,174.56,176.03,172.63,174.93,13602869,174.56,0.0,176.03,172.63,174.93,1.0,13602869
FB,2017-10-20 00:00:00+00:00,174.98,175.88,174.63,175.5,11861307,174.98,0.0,175.88,174.63,175.5,1.0,11861307
FB,2017-10-23 00:00:00+00:00,171.27,175.34,171.25,175.2,13622072,171.27,0.0,175.34,171.25,175.2,1.0,13622072
FB,2017-10-24 00:00:00+00:00,171.8,173.24,171.5,172.3,11629341,171.8,0.0,173.24,171.5,172.3,1.0,11629341
FB,2017-10-25 00:00:00+00:00,170.6,172.25,168.89,171.9,15095603,170.6,0.0,172.25,168.89,171.9,1.0,15095603
FB,2017-10-26 00:00:00+00:00,170.63,172.29,170.39,171.38,10932929,170.63,0.0,172.29,170.39,171.38,1.0,10932929
FB,2017-10-27 00:00:00+00:00,177.88,178.21,173.9,174.15,29867490,177.88,0.0,178.21,173.9,174.15,1.0,29867490
FB,2017-10-30 00:00:00+00:00,179.87,180.69,177.61,179.26,24179258,179.87,0.0,180.69,177.61,179.26,1.0,24179258
FB,2017-10-31 00:00:00+00:00,180.06,180.8,178.94,180.57,19766043,180.06,0.0,180.8,178.94,180.57,1.0,19766043
FB,2017-11-01 00:00:00+00:00,182.66,182.9,180.57,182.36,28922959,182.66,0.0,182.9,180.57,182.36,1.0,28922959
FB,2017-11-02 00:00:00+00:00,178.92,181.94,177.34,180.63,35119841,178.92,0.0,181.94,177.34,180.63,1.0,35119841
FB,2017-11-03 00:00:00+00:00,178.92,179.86,176.71,179.29,17572587,178.92,0.0,179.86,176.71,179.29,1.0,17572587
FB,2017-11-06 00:00:00+00:00,180.17,180.45,178.31,178.56,13065077,180.17,0.0,180.45,178.31,178.56,1.0,13065077
FB,2017-11-07 00:00:00+00:00,180.25,180.75,178.96,180.5,12679885,180.25,0.0,180.75,178.96,180.5,1.0,12679885
FB,2017-11-08 00:00:00+00:00,179.56,180.35,179.11,179.79,10494149,179.56,0.0,180.35,179.11,179.79,1.0,10494149
FB,2017-11-09 00:00:00+00:00,179.3,179.4,177.09,178.31,12460345,179.3,0.0,179.4,177.09,178.31,1.0,12460345
FB,2017-11-10 00:00:00+00:00,178.46,179.1,177.96,178.35,10933405,178.46,0.0,179.1,177.96,178.35,1.0,10933405
FB,2017-11-13 00:00:00+00:00,178.77,179.04,177.3,177.5,9431449,178.77,0.0,179.04,177.3,177.5,1.0,9431449
FB,2017-11-14 00:00:00+00:00,178.07,178.97,177.18,178.13,9465112,178.07,0.0,178.97,177.18,178.13,1.0,9465112
FB,2017-11-15 00:00:00+00:00,177.95,178.57,176.4,176.66,10131051,177.95,0.0,178.57,176.4,176.66,1.0,10131051
FB,2017-11-16 00:00:00+00:00,179.59,179.83,178.5,178.76,15230062,179.59,0.0,179.83,178.5,178.76,1.0,15230062
FB,2017-11-17 00:00:00+00:00,179.0,179.98,178.9,179.3,12722802,179.0,0.0,179.98,178.9,179.3,1.0,12722802
FB,2017-11-20 00:00:00+00:00,178.74,179.5,178.1,178.87,10052391,178.74,0.0,179.5,178.1,178.87,1.0,10052391
FB,2017-11-21 00:00:00+00:00,181.86,181.89,178.99,179.15,14409305,181.86,0.0,181.89,178.99,179.15,1.0,14409305
FB,2017-11-22 00:00:00+00:00,180.87,181.73,180.44,181.3,10238140,180.87,0.0,181.73,180.44,181.3,1.0,10238140
FB,2017-11-24 00:00:00+00:00,182.78,183.15,180.29,180.4,9426010,182.78,0.0,183.15,180.29,180.4,1.0,9426010
FB,2017-11-27 00:00:00+00:00,183.03,183.73,181.99,182.56,12249740,183.03,0.0,183.73,181.99,182.56,1.0,12249740
FB,2017-11-28 00:00:00+00:00,182.42,184.25,182.09,183.51,13761926,182.42,0.0,184.25,182.09,183.51,1.0,13761926
FB,2017-11-29 00:00:00+00:00,175.13,181.97,174.0,181.89,41843917,175.13,0.0,181.97,174.0,181.89,1.0,41843917
FB,2017-11-30 00:00:00+00:00,177.18,178.275,175.2,176.85,25127073,177.18,0.0,178.275,175.2,176.85,1.0,25127073
FB,2017-12-01 00:00:00+00:00,175.1,177.48,172.34,176.03,19966643,175.1,0.0,177.48,172.34,176.03,1.0,19966643
FB,2017-12-04 00:00:00+00:00,171.47,176.57,170.79,176.29,24184006,171.47,0.0,176.57,170.79,176.29,1.0,24184006
FB,2017-12-05 00:00:00+00:00,172.83,175.38,169.01,170.45,20028656,172.83,0.0,175.38,169.01,170.45,1.0,20028656
FB,2017-12-06 00:00:00+00:00,176.06,176.77,171.9,172.5,20059293,176.06,0.0,176.77,171.9,172.5,1.0,20059293
FB,2017-12-07 00:00:00+00:00,180.14,180.39,175.8,175.8,19588217,180.14,0.0,180.39,175.8,175.8,1.0,19588217
FB,2017-12-08 00:00:00+00:00,179.0,182.28,178.7401,181.53,19377310,179.0,0.0,182.28,178.7401,181.53,1.0,19377310
FB,2017-12-11 00:00:00+00:00,179.04,180.22,178.8,179.3,12630207,179.04,0.0,180.22,178.8,179.3,1.0,12630207
FB,2017-12-12 00:00:00+00:00,176.96,179.18,176.6,178.6,16675275,176.96,0.0,179.18,176.6,178.6,1.0,16675275
FB,2017-12-13 00:00:00+00:00,178.3,179.16,177.25,177.3,14406776,178.3,0.0,179.16,177.25,177.3,1.0,14406776
FB,2017-12-14 00:00:00+00:00,178.39,180.3601,177.68,178.29,13393757,178.39,0.0,180.3601,177.68,178.29,1.0,13393757
FB,2017-12-15 00:00:00+00:00,180.18,180.4934,178.36,179.02,26225100,180.18,0.0,180.4934,178.36,179.02,1.0,26225100
FB,2017-12-18 00:00:00+00:00,180.82,181.3,179.75,181.01,17014337,180.82,0.0,181.3,179.75,181.01,1.0,17014337
FB,2017-12-19 00:00:00+00:00,179.51,180.08,178.22,179.95,14769239,179.51,0.0,180.08,178.22,179.95,1.0,14769239
FB,2017-12-20 00:00:00+00:00,177.89,179.81,177.36,179.81,11754823,177.89,0.0,179.81,177.36,179.81,1.0,11754823
